date,lat,lon,soil_water_monthly_wc,runoff_monthly_wc,rain_monthly_wc,accumswe_monthly_wc,pet_monthly_wc,deficit_monthly_wc,aet_monthly_wc,soil_water_monthly_bc,runoff_monthly_bc,rain_monthly_bc,accumswe_monthly_bc,pet_monthly_bc,deficit_monthly_bc,aet_monthly_bc
2035-05-17T23:10:47Z,41.63099575,-112.4939862,24.5,0,2.5,0,114.7,82,32.7,50.8,0,29.1,0,82.1,27.5,54.8
2035-06-17T09:39:51Z,41.63099575,-112.4939862,5.7,0,2.5,0,143.9,131.8,11.6,19.5,0,6.5,0,125.2,92,33.4
2035-07-17T20:08:54Z,41.63099575,-112.4939862,1,0,6.1,0,157.7,149.9,7.8,7.1,0,39.2,0,135.3,97.9,37.3
2035-08-17T06:37:58Z,41.63099575,-112.4939862,0.2,0,2.1,0,133.3,131,2.2,11.1,0,35.7,0,120,84.9,35.2
2035-09-16T17:07:02Z,41.63099575,-112.4939862,17.2,0,55.5,0,85.1,61.1,23.9,35.2,0,83.6,0,76.8,30.3,46.6
2035-10-17T03:36:06Z,41.63099575,-112.4939862,25,0,13.1,0,45,27.7,17.4,42.8,0,10.5,0,37.9,15.7,22.3
2035-11-16T14:05:10Z,41.63099575,-112.4939862,40.7,0,31.5,1.1,17.5,5.9,11.7,63,0,50,1.9,16.4,2.9,13.4
2035-12-17T00:34:14Z,41.63099575,-112.4939862,57,0,14.9,0,5.6,1.7,3.8,85.3,2.9,7.4,5.4,4,0,4
2036-01-16T05:14:31Z,41.63099575,-112.4939862,80.2,8.4,23.5,0.9,7.7,0.6,7.2,87.5,23.4,8.5,1.3,1.6,0,1.6
2036-02-15T15:43:35Z,41.63099575,-112.4939862,86.7,19.7,24,0,12.1,0.1,11.9,87.7,28,9.6,0,0.6,0,0.6
2036-03-17T02:12:39Z,41.63099575,-112.4939862,82.1,22.3,66.3,0,45.2,2.2,42.8,78.8,9.5,11.8,0,32.6,3.9,28.5
2036-04-16T12:41:43Z,41.63099575,-112.4939862,84.4,15.2,74.3,0,58.7,1.5,57.5,62.9,0,50.2,0,61.9,8.6,53.1
2036-05-16T23:10:47Z,41.63099575,-112.4939862,74.4,0,73.5,0,86.7,6.3,80.5,49.5,0,37,0,87.7,28.9,59.1
2036-06-16T09:39:51Z,41.63099575,-112.4939862,49.9,0,18.7,0,122.5,49.5,73,20.9,0,6.7,0,126.6,91.4,35.1
2036-07-16T20:08:54Z,41.63099575,-112.4939862,19.2,0,30,0,151.3,106.3,45.5,4.9,0,3.5,0,144.9,133.4,11.6
2036-08-16T06:37:58Z,41.63099575,-112.4939862,12.8,0,44.7,0,122.1,77.8,44.1,1,0,0.6,0,124.2,122,1.9
2036-09-15T17:07:02Z,41.63099575,-112.4939862,8.1,0,10.5,0,83.2,67.6,15.6,1.9,0,6.3,0,87.3,81.5,5.5
2036-10-16T03:36:06Z,41.63099575,-112.4939862,22.4,0,36,0,47.7,26.1,21.8,12.9,0,34.8,0,38.8,27.1,11.5
2036-11-15T14:05:10Z,41.63099575,-112.4939862,30,0,37.8,0,22,8.8,13.3,39.3,0,20.4,0,8.9,3.6,5.2
2036-12-16T00:34:14Z,41.63099575,-112.4939862,70.9,36,45.3,0,4.2,0.2,4,61,0,8.9,0,4.1,0.8,3.5
2037-01-16T05:14:31Z,41.63099575,-112.4939862,84,10.4,12.8,0,10.1,0,9.5,81.9,31.3,17.6,0,1.3,0,1.3
2037-02-15T15:43:35Z,41.63099575,-112.4939862,81.6,0.2,1.8,0.1,19.8,1.7,17.7,84.2,35.3,33.7,0,15.6,0.9,14.7
2037-03-18T02:12:39Z,41.63099575,-112.4939862,78.2,15,53.7,0,42.2,3.2,39,62.2,0,10.8,0.9,43.7,11.2,32.3
2037-04-17T12:41:43Z,41.63099575,-112.4939862,72.4,0,60.8,0,63.7,7.6,55.9,50.9,0,27.1,0,63.6,21.3,42.6
2037-05-17T23:10:47Z,41.63099575,-112.4939862,72.7,0.3,43.6,0,87.5,14.5,72.8,36.8,0,51.5,0,104.4,41.8,62.6
2037-06-17T09:39:51Z,41.63099575,-112.4939862,26.6,0,18.7,0,140.2,85.9,54.4,18.6,0,19,0,116.2,77.3,38.7
2037-07-17T20:08:54Z,41.63099575,-112.4939862,8.4,0,20.7,0,141.9,113.7,28.1,11.2,0,38.3,0,141.2,102,39.1
2037-08-17T06:37:58Z,41.63099575,-112.4939862,9.1,0,47.3,0,129.4,91.1,38.4,4.8,0,9.8,0,127.9,113.3,14.7
2037-09-16T17:07:02Z,41.63099575,-112.4939862,13.7,0,30.2,0,73.8,52.9,20.7,18.6,0,66.8,0,79.5,54.8,24.3
2037-10-17T03:36:06Z,41.63099575,-112.4939862,33.4,0,36,0,37.5,17.3,20.5,56.2,0,62.7,0,41.2,13.4,27.4
2037-11-16T14:05:10Z,41.63099575,-112.4939862,45.2,0,17.1,0,14,3.9,9.8,82.5,0.7,16.8,6.2,13.7,1.1,12.6
2037-12-17T00:34:14Z,41.63099575,-112.4939862,75.5,36,65.6,67.9,1.9,0.2,1.7,87.3,14,2,11.3,2.2,0,2.1
2038-01-16T05:14:31Z,41.63099575,-112.4939862,86.3,100.2,21.4,8,4.1,0,4.1,86.6,33.8,15.6,0.6,3.5,0,3.5
2038-02-15T15:43:35Z,41.63099575,-112.4939862,87.6,60.4,49.8,0.5,5.1,0,5.1,86.4,8.4,6.3,0,7.2,0,7.2
2038-03-18T02:12:39Z,41.63099575,-112.4939862,80.9,0.8,18.1,0,36.4,2.3,33.5,78.9,4.1,26.7,0,36.4,3.1,33.3
2038-04-17T12:41:43Z,41.63099575,-112.4939862,62.3,0,37.2,0,60,12.6,47.3,81.9,16.5,63.5,0,53.9,2.4,51.7
2038-05-17T23:10:47Z,41.63099575,-112.4939862,65.1,11.3,125.6,0,104.4,14.2,89.8,74.1,5.5,94.3,0,98.1,11.1,87.1
2038-06-17T09:39:51Z,41.63099575,-112.4939862,55.3,0,27.3,0,139.7,50.3,89.4,43.6,0,16.8,0,124.6,58.7,65.8
2038-07-17T20:08:54Z,41.63099575,-112.4939862,13.8,0,33.4,0,151.5,102.7,49,17.2,0,28.4,0,142,99.8,41.9
2038-08-17T06:37:58Z,41.63099575,-112.4939862,5.1,0,18.8,0,134.4,111.7,23.1,7.3,0,13.9,0,127.4,105.9,21.7
2038-09-16T17:07:02Z,41.63099575,-112.4939862,6.2,0,26.2,0,79.8,59.8,20.1,3.9,0,21.1,0,84.2,71.9,12.2
2038-10-17T03:36:06Z,41.63099575,-112.4939862,30.2,0,40.5,0,41.5,22,19.2,12.6,0,10.3,0,44.7,33,11.3
2038-11-16T14:05:10Z,41.63099575,-112.4939862,53.7,0,60.2,0,15.6,5.9,9.7,28,0,43,0.4,11.3,4.5,7.1
2038-12-17T00:34:14Z,41.63099575,-112.4939862,86.3,26.6,24.6,0,7.3,0,7.3,55.9,0,13,2.9,2.5,0.6,1.7
2039-01-16T05:14:31Z,41.63099575,-112.4939862,85.3,3.5,10.9,1.8,10,0,9.8,83.9,33.8,10.9,1,1.2,0,1.2
2039-02-15T15:43:35Z,41.63099575,-112.4939862,86.8,8.7,16,0.1,11.4,0,11.3,87.4,24.1,9.9,1,5,0,5
2039-03-18T02:12:39Z,41.63099575,-112.4939862,80.3,22.7,33.6,0,35.6,3,32.4,80.1,4.3,32.4,0,35.5,1.8,33.8
2039-04-17T12:41:43Z,41.63099575,-112.4939862,58.4,0,44,0,66.8,15.4,51.4,64.8,0,19.6,0,62.2,11.9,50.4
2039-05-17T23:10:47Z,41.63099575,-112.4939862,38.5,0,13.9,0,106,53.5,51.9,47.3,0,44.1,0,97.7,36.4,61.2
2039-06-17T09:39:51Z,41.63099575,-112.4939862,15.2,0,18.1,0,116.7,86,30.6,32.1,0,35.2,0,121.1,70.2,50.6
2039-07-17T20:08:54Z,41.63099575,-112.4939862,6.9,0,19.3,0,148.2,124.2,24.1,9.4,0,4.7,0,151,130.6,20.4
2039-08-17T06:37:58Z,41.63099575,-112.4939862,2.2,0,28,0,130.6,102.2,28.1,2.9,0,15.9,0,132.1,117,15.3
2039-09-16T17:07:02Z,41.63099575,-112.4939862,2.5,0,5.7,0,83.5,76.6,7.6,12.6,0,25.4,0,80.9,63.1,17.9
2039-10-17T03:36:06Z,41.63099575,-112.4939862,11.8,0,46.3,0,49,31.3,17.8,12.3,0,10.9,0,39.8,28.4,11.7
2039-11-16T14:05:10Z,41.63099575,-112.4939862,33.9,0,17.1,0,18.4,7.2,11,11.5,0,2.6,0,14.3,11.7,3
2039-12-17T00:34:14Z,41.63099575,-112.4939862,53.7,0,44.8,11.8,7.2,1.5,5.5,17.6,0,13.7,17.2,3.5,2.9,0.4
2040-01-16T05:14:31Z,41.63099575,-112.4939862,87.4,83.9,63.2,0,7,0,6.9,62.5,35.8,34.8,0,0.5,0,0.5
2040-02-15T15:43:35Z,41.63099575,-112.4939862,86.5,27,44.3,0,20.8,0.2,20.5,87.3,23.1,19,1.6,4.1,0,4.1
2040-03-17T02:12:39Z,41.63099575,-112.4939862,71.1,0,7.3,0,47.4,9.1,38,85.9,22.3,34.2,0,28.3,0.7,27.3
2040-04-16T12:41:43Z,41.63099575,-112.4939862,45.7,0,39,0,62.7,20.9,41.6,73.7,0,55.7,0,65.2,5.7,59.3
2040-05-16T23:10:47Z,41.63099575,-112.4939862,38.1,0,21.2,0,104.1,51.3,52.7,51.4,0,23,0,102.5,37.9,64.8
2040-06-16T09:39:51Z,41.63099575,-112.4939862,18.8,0,31.1,0,141.3,100.6,40.9,17.7,0,5.8,0,127.1,97.9,29.4
2040-07-16T20:08:54Z,41.63099575,-112.4939862,5.3,0,4.5,0,146,132.1,13.4,6.9,0,24.5,0,150.5,128.8,21.5
2040-08-16T06:37:58Z,41.63099575,-112.4939862,1.1,0,5,0,134.2,127.2,6.5,16.1,0,51.1,0,125.7,78.6,46.9
2040-09-15T17:07:02Z,41.63099575,-112.4939862,0.3,0,7.8,0,83.4,75.2,7.8,11.9,0,33,0,88,54.8,33.1
2040-10-16T03:36:06Z,41.63099575,-112.4939862,13.1,0,31,0,40.1,29.5,10.7,30.1,0,50.7,0,28.1,17.9,10.4
2040-11-15T14:05:10Z,41.63099575,-112.4939862,52.9,0,56.4,0,13,3.4,9.9,76.6,52.3,76.5,0,14.2,2.2,12.1
2040-12-16T00:34:14Z,41.63099575,-112.4939862,86.3,28.1,34.8,0,3.1,0,3.1,85.4,0,0.1,7.6,2.2,0,2.1
2041-01-16T05:14:31Z,41.63099575,-112.4939862,87.1,5.5,5.2,0,5.1,0,5.1,85.2,6.6,0.8,0,5.5,0,5.5
2041-02-15T15:43:35Z,41.63099575,-112.4939862,84.6,8,20.6,0.1,13.8,0.6,13.1,87,59.1,40.7,0,2.5,0,2.5
2041-03-18T02:12:39Z,41.63099575,-112.4939862,83.3,15.3,27.7,0,30.6,1.5,29,85,22.4,29.3,0,23.7,0.7,22.6
2041-04-17T12:41:43Z,41.63099575,-112.4939862,59.6,0,26.5,0,74.5,19.8,54.4,70.6,0,42.1,0,54.2,7.4,47
2041-05-17T23:10:47Z,41.63099575,-112.4939862,30.8,0,10.4,0,98.5,57.7,40.8,59.9,0,52.6,0,88.4,19.6,69
2041-06-17T09:39:51Z,41.63099575,-112.4939862,9.3,0,8.1,0,145.1,123.4,22,43.6,0,33.6,0,122.3,55.7,66.6
2041-07-17T20:08:54Z,41.63099575,-112.4939862,1.6,0,5.8,0,166.2,157.3,8.9,10.8,0,5.2,0,145.6,122.8,23
2041-08-17T06:37:58Z,41.63099575,-112.4939862,3.2,0,31.7,0,130.8,109.5,20.8,2.2,0,2.8,0,128.4,122.5,6.6
2041-09-16T17:07:02Z,41.63099575,-112.4939862,6.8,0,1.2,0,86.2,78.1,8.3,2.9,0,19,0,79.2,65.6,13.3
2041-10-17T03:36:06Z,41.63099575,-112.4939862,3.2,0,0,0,43.1,42,1.6,9.2,0,20.6,0,46.1,35.4,10.5
2041-11-16T14:05:10Z,41.63099575,-112.4939862,11.9,0,19.2,0,17.4,11.2,6.1,24.4,0,17.6,0,15.8,9.7,6.1
2041-12-17T00:34:14Z,41.63099575,-112.4939862,15.3,0,0,20.3,5.2,4,1.1,30.4,0,0.6,0.9,5.6,3.9,1.9
2042-01-16T05:14:31Z,41.63099575,-112.4939862,49.5,0,24.6,0,7,2.3,4.9,38.6,0,15,12.6,0,0,0
2042-02-15T15:43:35Z,41.63099575,-112.4939862,72.2,0,32.2,0,21.2,2.3,19,72.7,40.5,57.6,0,6.9,0.6,6.3
2042-03-18T02:12:39Z,41.63099575,-112.4939862,74.5,0,25.9,0,39,3.5,35.5,85.3,11.7,33.5,0,25.4,0.4,25
2042-04-17T12:41:43Z,41.63099575,-112.4939862,52.1,0,7.6,0,76.7,30.1,46.2,75.3,0,35.3,0,53.7,5.4,48.2
2042-05-17T23:10:47Z,41.63099575,-112.4939862,26.7,0,29.1,0,118.5,70.3,48,64.7,0,79.6,0,94,18.4,75.6
2042-06-17T09:39:51Z,41.63099575,-112.4939862,16,0,35.3,0,129.3,91.8,37.6,54,0,34.6,0,121.7,41.9,79.8
2042-07-17T20:08:54Z,41.63099575,-112.4939862,5.8,0,22,0,163.5,136.1,28,16.1,0,2.4,0,144,115.3,28.7
2042-08-17T06:37:58Z,41.63099575,-112.4939862,7.1,0,45.6,0,139.3,95.8,43.4,4.1,0,23.1,0,130.8,103.3,27.4
2042-09-16T17:07:02Z,41.63099575,-112.4939862,4.8,0,4.8,0,88.3,79.1,9.5,7.1,0,47.7,0,79.1,55.3,24.1
2042-10-17T03:36:06Z,41.63099575,-112.4939862,12.6,0,25.7,0,41,26.4,14.2,43.7,0,59.4,0,34,11.9,22
2042-11-16T14:05:10Z,41.63099575,-112.4939862,20,0,13.5,0,14.2,10.5,3.4,85.5,4,31.5,1.5,10.7,0,10.5
2042-12-17T00:34:14Z,41.63099575,-112.4939862,37.4,0,8.5,38.6,1.5,0.6,0.9,87,8.2,7,15.7,1.2,0,1.2
2043-01-16T05:14:31Z,41.63099575,-112.4939862,80.8,5.2,10.6,0,5.2,0,5.2,87.2,26.7,0.9,0,3.7,0,3.7
2043-02-15T15:43:35Z,41.63099575,-112.4939862,85.8,10.6,24.2,0,17.7,0,17.4,85.5,16.1,26.4,0,11.5,0,11.5
2043-03-18T02:12:39Z,41.63099575,-112.4939862,79.1,0,11.4,0,20.7,1.8,19,85.1,7.8,31.3,0,31.7,0.5,31.1
2043-04-17T12:41:43Z,41.63099575,-112.4939862,72.7,2,33.9,0,69.1,10,58.7,58.3,0,7,0,69.3,22,47.5
2043-05-17T23:10:47Z,41.63099575,-112.4939862,50.3,0,44.5,0,93.8,33,61.2,31.9,0,41.7,0,103.2,50.3,53
2043-06-17T09:39:51Z,41.63099575,-112.4939862,44.4,0,68.1,0,115.8,44.2,71.1,27.2,0,31.3,0,131.8,84.6,47.1
2043-07-17T20:08:54Z,41.63099575,-112.4939862,22.1,0,36,0,140.3,84.9,55.3,11.8,0,53.2,0,149,106.8,42.3
2043-08-17T06:37:58Z,41.63099575,-112.4939862,7.5,0,6.2,0,126.5,110.2,16.5,12,0,14.8,0,126,96,30
2043-09-16T17:07:02Z,41.63099575,-112.4939862,8.6,0,25.3,0,78.6,58.9,19.5,5.3,0,32.4,0,89.8,78,11.8
2043-10-17T03:36:06Z,41.63099575,-112.4939862,17.5,0,42.5,0,45,24.7,20.3,39.8,0,46.9,0,42.6,16.3,26.2
2043-11-16T14:05:10Z,41.63099575,-112.4939862,35.7,0,21.1,0,13.3,6.3,6.6,64.1,0,31.1,0.8,12.6,2.3,10.2
2043-12-17T00:34:14Z,41.63099575,-112.4939862,56.6,0,5.9,0,4.8,1.3,3.5,85.6,8.7,12.5,6.4,2.3,0,2.3
2044-01-16T05:14:31Z,41.63099575,-112.4939862,74.8,0,16.5,6.3,3.8,0.7,3.2,87.4,98.9,63.9,2.1,1.3,0,1.3
2044-02-15T15:43:35Z,41.63099575,-112.4939862,86.2,28.3,27.8,0,12.5,0.3,12.2,87.6,42,21.4,0.4,2,0,2
2044-03-17T02:12:39Z,41.63099575,-112.4939862,72.6,0,34.5,0,48.9,5.8,43,85.8,14.4,42.3,0,30,0.3,29.5
2044-04-16T12:41:43Z,41.63099575,-112.4939862,65.5,0,50.7,0,63.5,9.8,53.9,77.5,14.3,50.7,0,61.4,4.2,57
2044-05-16T23:10:47Z,41.63099575,-112.4939862,53.5,0,27.4,0,99.8,36.2,63.6,71.2,0,86.8,0,93.7,9.4,84.9
2044-06-16T09:39:51Z,41.63099575,-112.4939862,19.3,0,11.9,0,136.2,98.8,37.4,43.2,0,25.9,0,113.7,45.3,69.2
2044-07-16T20:08:54Z,41.63099575,-112.4939862,3.8,0,7.5,0,154.7,140.8,13.4,13,0,7,0,140.4,112.7,27.6
2044-08-16T06:37:58Z,41.63099575,-112.4939862,3,0,19.3,0,132.6,113.3,19.6,2.9,0,0,0,127.8,123,4.8
2044-09-15T17:07:02Z,41.63099575,-112.4939862,4.2,0,19.8,0,89.6,72,17.8,1.4,0,9.5,0,81.1,75,5.3
2044-10-16T03:36:06Z,41.63099575,-112.4939862,4.4,0,15.1,0.6,51.3,45.1,6.3,12.7,0,37.4,0,38,27.3,10.7
2044-11-15T14:05:10Z,41.63099575,-112.4939862,42.8,0,49.3,0,10.4,1.8,8.6,45.1,0,23.4,0,11.6,3.1,8
2044-12-16T00:34:14Z,41.63099575,-112.4939862,77.1,0,10.3,0,4.3,0.1,3.7,55.1,0,4.3,8.4,3.6,1.2,2.2
2045-01-16T05:14:31Z,41.63099575,-112.4939862,82,0.3,19.3,0,11.3,0.8,10.6,85.7,22,37.4,34.5,0,0,0
2045-02-15T15:43:35Z,41.63099575,-112.4939862,82.3,26.4,25,0,19.7,1.4,18.3,87.6,90.4,40.4,1.2,1.4,0,1.4
2045-03-18T02:12:39Z,41.63099575,-112.4939862,77.8,6.9,49.1,0,32.8,2.8,30.1,85.3,24.4,23.8,0,18.8,0.8,17.7
2045-04-17T12:41:43Z,41.63099575,-112.4939862,79.9,2.7,36.5,0,62,4.7,57.2,66.2,0,14,0,54.2,12.5,41.9
2045-05-17T23:10:47Z,41.63099575,-112.4939862,47.2,0,46.9,0,101.2,31.9,68.8,53.7,0,66,0,77.2,19.9,57.4
2045-06-17T09:39:51Z,41.63099575,-112.4939862,40.5,0,67.4,0,123.3,46.7,76.3,36.1,0,17.5,0,116.6,61.5,55.6
2045-07-17T20:08:54Z,41.63099575,-112.4939862,28.2,0,52.4,0,141.9,75.6,66.5,12.4,0,24.4,0,148.3,111.9,36.5
2045-08-17T06:37:58Z,41.63099575,-112.4939862,22.4,0,53.1,0,129.3,80.5,48.4,5.3,0,11.7,0,118.1,102.5,15.3
2045-09-16T17:07:02Z,41.63099575,-112.4939862,14.8,0,20.8,0,91.1,62.9,27.9,3.5,0,7.9,0,84.1,75.9,8.6
2045-10-17T03:36:06Z,41.63099575,-112.4939862,23.1,0,46.9,0,43.1,20.7,22.5,4.3,0,8.2,0,47.3,39.7,8.5
2045-11-16T14:05:10Z,41.63099575,-112.4939862,74.9,0,62.3,0.9,18.1,0.8,16.9,4.6,0,3.6,0,19.2,15.5,3.3
2045-12-17T00:34:14Z,41.63099575,-112.4939862,86.6,69,43.7,0,7.6,0,7.5,8.9,0,7.1,11.8,3.7,2.3,1.2
2046-01-16T05:14:31Z,41.63099575,-112.4939862,87.3,48,42.8,0.5,5.9,0,5.9,15.4,0,2.3,50.5,0,0,0
2046-02-15T15:43:35Z,41.63099575,-112.4939862,87,53.3,57.9,0,13.9,0,13.9,51.1,7.9,9.1,4.1,4,0,3.9
2046-03-18T02:12:39Z,41.63099575,-112.4939862,80.8,4.7,30,0,46.3,3.2,43.2,82.7,24.6,26.3,0,26.4,1.3,24.9
2046-04-17T12:41:43Z,41.63099575,-112.4939862,57.1,0,32.7,0,71.9,18.8,52.9,66,0,28.4,0,59,11.1,47.8
2046-05-17T23:10:47Z,41.63099575,-112.4939862,51.6,4.6,123,0,103.8,25.2,78.6,36.8,0,7.8,0,98.7,55.1,43.7
2046-06-17T09:39:51Z,41.63099575,-112.4939862,67.3,23.3,56.1,0,98,20.1,77.8,11.6,0,10.6,0,133.5,109.2,24.2
2046-07-17T20:08:54Z,41.63099575,-112.4939862,21.2,0,9.5,0,148.8,105.1,43.7,5.1,0,30.8,0,139.2,106.1,33.3
2046-08-17T06:37:58Z,41.63099575,-112.4939862,4.7,0,4.6,0,115.3,104.4,11.3,1.8,0,2.5,0,126.3,121.1,5.2
2046-09-16T17:07:02Z,41.63099575,-112.4939862,5.1,0,32.4,0,84.4,67,17.5,0.5,0,0.5,0,77.6,76.7,0.5
2046-10-17T03:36:06Z,41.63099575,-112.4939862,32.2,0,54.6,0,41.7,18.7,23.3,1.4,0,6.8,1.7,43.5,41,2.2
2046-11-16T14:05:10Z,41.63099575,-112.4939862,46.6,0,2.2,0,13.3,5.7,7.7,14.4,0,23.2,20.7,2.6,1.8,0.8
2046-12-17T00:34:14Z,41.63099575,-112.4939862,49.7,0,17.4,6.3,8.4,4.1,4,86.4,29,33.3,52.4,1.4,0,1.4
2047-01-16T05:14:31Z,41.63099575,-112.4939862,85.2,92.6,90.6,20.3,2.5,0.3,2.3,87.7,88.5,16.8,0.2,0,0,0
2047-02-15T15:43:35Z,41.63099575,-112.4939862,86.2,50.5,33,0,15.2,0,15,87.5,41.7,35.5,0,5.4,0,5.4
2047-03-18T02:12:39Z,41.63099575,-112.4939862,82.1,36.8,64.4,0,42.6,2.3,40.3,76.6,0,13.4,0,35,3.7,30.9
2047-04-17T12:41:43Z,41.63099575,-112.4939862,67.7,0,35.3,0,63.4,11.2,51.8,83.2,10,70.6,0,58.3,2.1,56.2
2047-05-17T23:10:47Z,41.63099575,-112.4939862,33.1,0,4.3,0,108.8,66.5,42.6,73.5,0,69.3,0,91.7,10,81.6
2047-06-17T09:39:51Z,41.63099575,-112.4939862,8.1,0,4.5,0,144.2,126.5,17.8,50.1,0,34.8,0,129.1,54.2,75.1
2047-07-17T20:08:54Z,41.63099575,-112.4939862,2.1,0,15.1,0,147.1,129.3,17.8,11.3,0,18,0,152.1,118.6,33.8
2047-08-17T06:37:58Z,41.63099575,-112.4939862,0.5,0,2.6,0,132.8,129.7,3,3.4,0,4.2,0,125.8,117,9.2
2047-09-16T17:07:02Z,41.63099575,-112.4939862,2.4,0,15.2,0,88,75.2,12.5,1.4,0,14,0,77.5,67.1,10.3
2047-10-17T03:36:06Z,41.63099575,-112.4939862,7.5,0,17,0,44.3,34.6,9.8,4.5,0,20.2,0,47.4,40.6,7.1
2047-11-16T14:05:10Z,41.63099575,-112.4939862,34.4,0,52.9,0,17.8,7.8,10.3,43.2,0.4,80.1,0,17.5,4.8,12.6
2047-12-17T00:34:14Z,41.63099575,-112.4939862,64.5,0,18,1.8,5.5,1.3,4.1,87.1,18,21.7,43,3.7,0,3.6
2048-01-16T05:14:31Z,41.63099575,-112.4939862,70.4,0,3.4,0,7.8,1.5,6.6,87.7,91.4,47,33.3,0,0,0
2048-02-15T15:43:35Z,41.63099575,-112.4939862,75.9,0,17.1,0,20.1,1.8,18.3,87.6,87.5,45.9,0.1,5.7,0,5.7
2048-03-17T02:12:39Z,41.63099575,-112.4939862,58.8,0,1.6,0,47.4,17,30.5,83.7,21.7,34.5,0,28.4,1.1,27.2
2048-04-16T12:41:43Z,41.63099575,-112.4939862,37.1,0,24.1,0,68,32.4,35.4,75.1,6.6,49.2,0,56.8,5.3,51.4
2048-05-16T23:10:47Z,41.63099575,-112.4939862,50.7,0,67.6,0,98.3,35,63.3,75.7,0,81.5,0,91.2,8.1,83.2
2048-06-16T09:39:51Z,41.63099575,-112.4939862,17.2,0,5.6,0,147.2,113.5,33.6,45,0,33.4,0,134.6,54.6,80.3
2048-07-16T20:08:54Z,41.63099575,-112.4939862,3.7,0,20.8,0,156.7,131.7,25,24.6,0,77.9,0,150.7,77.9,72.6
2048-08-16T06:37:58Z,41.63099575,-112.4939862,1.4,0,4.4,0,133.6,127.3,6.4,15.2,0,12.7,0,122.1,91.4,30.3
2048-09-15T17:07:02Z,41.63099575,-112.4939862,0.7,0,20.2,0,85.2,68.2,16.3,11.3,0,26.5,0,75.6,51.5,24.5
2048-10-16T03:36:06Z,41.63099575,-112.4939862,15.8,0,66.2,0,43.6,31.1,12.9,21.1,0,28.4,0,39.3,24.5,14.5
2048-11-15T14:05:10Z,41.63099575,-112.4939862,55.6,8.3,44.3,0,17.5,6.2,11.4,30.9,0,14.1,0,9.6,5,4.6
2048-12-16T00:34:14Z,41.63099575,-112.4939862,87.2,33.4,25.6,0,6.1,0,6.1,68.5,8.7,37.2,7,4.4,0.8,3.9
2049-01-16T05:14:31Z,41.63099575,-112.4939862,87,77.7,66.9,0.4,6.8,0,6.8,87.7,22.6,11.4,6.3,0,0,0
2049-02-15T15:43:35Z,41.63099575,-112.4939862,86.8,19.4,22.6,0,13.3,0,13.3,86.4,10.2,3,0,7.6,0.2,7.4
2049-03-18T02:12:39Z,41.63099575,-112.4939862,79.4,4.2,31.4,0,42.8,3,39.7,83,15.8,19.4,0,21.2,1.2,20.3
2049-04-17T12:41:43Z,41.63099575,-112.4939862,59.3,0,28.2,0,62.5,13.8,48.4,61.6,0,16.5,0,60,14.4,45.4
2049-05-17T23:10:47Z,41.63099575,-112.4939862,37.6,0,27.1,0,105.9,52.6,53.2,38,0,38.2,0,104.7,45.3,59.2
2049-06-17T09:39:51Z,41.63099575,-112.4939862,14,0,11.3,0,142.6,112,30.4,14.2,0,6.4,0,130.4,104.5,25.8
2049-07-17T20:08:54Z,41.63099575,-112.4939862,5.2,0,28.4,0,163.3,134.2,29,3.1,0,11.5,0,138.1,121.8,16.3
2049-08-17T06:37:58Z,41.63099575,-112.4939862,2.8,0,4.3,0,129.7,120.8,8.9,0.7,0,1.8,0,125.1,122.3,2.4
2049-09-16T17:07:02Z,41.63099575,-112.4939862,1.4,0,9.5,0,84.2,77.5,6.4,0.9,0,15.1,0,82.6,68.6,13.2
2049-10-17T03:36:06Z,41.63099575,-112.4939862,3.2,0,6.7,0,57.8,53.2,4.9,62.6,21,123.6,0,40.8,10.6,30.4
2049-11-16T14:05:10Z,41.63099575,-112.4939862,20.4,0,40,0,18.9,10.6,8.4,73.6,0,10.8,0,13.4,1.9,11.3
2049-12-17T00:34:14Z,41.63099575,-112.4939862,54.8,0,13.9,2,5.1,1.3,3.7,83.8,19,18.5,2.9,3,0.2,2.7
2050-01-16T05:14:31Z,41.63099575,-112.4939862,66.3,0,0.4,0.6,4.8,1,3.9,87.6,48.3,25.1,0.4,0.7,0,0.7
2050-02-15T15:43:35Z,41.63099575,-112.4939862,78.9,37.1,60.4,0,15.3,0.4,15,87.5,69.5,61.5,1,4.2,0,4.2
2050-03-18T02:12:39Z,41.63099575,-112.4939862,67.5,0,16.3,0,51.7,10.5,41.3,85.7,42,67.5,0,31.1,0.3,30.7
2050-04-17T12:41:43Z,41.63099575,-112.4939862,52.3,0,20,0,58.9,19.8,39.1,70.7,11.7,30.5,0,59.2,10.6,48.7
2050-05-17T23:10:47Z,41.63099575,-112.4939862,23.8,0,8.1,0,106.8,73.2,33.8,60.6,0,74,0,105.5,26.4,79.3
2050-06-17T09:39:51Z,41.63099575,-112.4939862,6.2,0,1.3,0,147.1,135.9,11.4,27,0,2.4,0,123.9,83.9,39.8
2050-07-17T20:08:54Z,41.63099575,-112.4939862,1.4,0,16.1,0,157.3,139.2,18.1,10.8,0,21,0,141.9,113.6,28
2050-08-17T06:37:58Z,41.63099575,-112.4939862,0.3,0,3.3,0,135.5,131.8,3.4,3.1,0,12.9,0,130.6,114.5,16.3
